"","titles","years"
"6062","A Magic Box",1978
"6063","Cartoon Noir",1999
"6064","50 for 50: Volume 1, Tape 2: Animation: A Touch of Fantasy",1989
"6065","Strangled by Painful Words",1999
"6066","Short Films by Short People: The Adventures of Sam Digital",1999
"6067","Shalom Pharao",1982
"6068","Rashi: A Light After the Dark Ages",1999
"6069","Mo fa a ma",2000
"6070","Billy the Seal",1999
"6071","Banjo Frogs",2000
"6072","Anne Frank's Diary",1999
"6073","Il nano e la strega",1973
"6074","Jan zonder vrees",1984
"6075","Not-So-Rotten Ralph",1996
"6076","Baby Huey",1954
"6077","Filminuto 28",1993
"6078","Everybody Rides the Carousel",1976
"6079","Socializacija bika?",1998
"6080","Heyzeus",1976
"6081","V gostyakh u deda Yevlampiya. Zhabyonok",1996
"6082","V gostyakh u deda Yevlampiya. Garmon",1994
"6083","Superboy",1966
"6084","Novye Bremenskiye",2000
"6085","Dvenadtsat mesyatsev",1956
"6086","Simón Bolívar, ese soy yo",1994
"6087","Kolobok",2000
"6088","Klyuch",1961
"6089","Egérút",1999
"6090","Cirkeline 2: Ost og kærlighed",2000
"6091","Leyenda de América: El colocolo",1995
"6092","The Adventures of Mowgli",1973
"6093","Filminuto 35",1996
"6094","Filminuto 30",1995
"6095","Capitán Cardoso: El cerdo del horror",1995
"6096","Animated Classic Showcase",1993
"6097","Kochira Katsushika-ku Kameari kôen mae hashutsujo: The Movie",1999
"6098","Käpt'n Blaubär - Der Film",1999
"6099","Clothes Animation",1988
"6100","Ahmed, el principe de la Alhambra",1998
"6101","Beullu sigeol",1994
"6102","One Piece!",1999
"6103","Kwi ryong misa",1996
"6104","Armageddon",1996
"6105","Superstar Goofy",1972
"6106","Pippi i Söderhavet",1999
"6107","Walt Disney's Cartoon Carousel",1975
"6108","João Mata Sete",2000
"6109","Donald Duck's Fun Festival",1976
"6110","Donald Duck's Frantic Antic",1975
"6111","Donald Duck's Cartoon Mania",1978
"6112","Donald Duck Goes West",1965
"6113","Tayna tretey planety",1981
"6114","Sinyaya ptitsa",1970
"6115","City Hunter Special: Kinkyû namachûkei!? Kyôakuhan Saeba Ryô no saigo",1999
"6116","Il Trenino nel Pianeta Favola",1980
"6117","Donald Duck's Summer Magic",1977
"6118","Animated Women",1978
"6119","Jeonsa Raian",1997
"6120","Wrath of the Ninja: The Yotoden Movie",1989
"6121","Unborn Baby Blues",1997
"6122","Switchback",1998
"6123","Koroli i kapusta",1996
"6124","Jataka",1998
"6125","Goomer",1999
"6126","Cóndor Crux, la leyenda",2000
"6127","Abra Cadabra",1996
"6128","Angel's Egg",1985
"6129","The Snowy Day",1965
"6130","The Miracle Maker",2000
"6131","The Land Before Time More Singalong Songs",1999
"6132","Coo: Tooi Umi Kara Kita Coo",1993
"6133","So Bianca",1990
"6134","In the Aftermath",1988
"6135","Fetal Fury",1998
"6136","Les trois mousquetaires",1974
"6137","Touch",1991
"6138","My Neighbors the Yamadas",1999
"6139","Gogs Ogof",1995
"6140","Les amours d'un escargot",1920
"6141","Tenchi Forever!: The Movie",1999
"6142","Mágica aventura",1973
"6143","Uchû senkan Yamato",1977
"6144","Robo Robo",1997
"6145","Oyayubihime",1978
"6146","Makoto-chan",1980
"6147","Hashire! Shiroi okami",1990
"6148","SOS kochira chikyû",1987
"6149","Chibi neko Tomu no daiboken",1992
"6150","Voltage Fighter Gowcaizer",1996
"6151","Il signor Rossi cerca la felicità",1976
"6152","Shiriusu no densetsu",1981
"6153","Senbon matsubara",1991
"6154","Fabulous Furry Freak Brothers",2000
"6155","Yu Yu Hakusho: Fight for the Netherworld",1994
"6156","Kishin dôji Zenki gaiden: Anki kitan",1997
"6157","Kappa no Sanpei",1993
"6158","Puss in Boots",1999
"6159","Aesop's Fables",1988
"6160","Leif Erickson, Discoverer of North America",2000
"6161","Johan Padan a la descoverta de le Americhe",2002
"6162","Adventures of the Polar Cubs",1979
"6163","Carnivale",1999
"6164","Aladdin and the Magic Lamp",1982
"6165","Watari, Ninja Boy",1966
"6166","Striations",1970
"6167","Feng shen bang",1975
"6168","L'eroe dei due mondi",1994
"6169","Lo Foo Ji",2001
"6170","Muratti und Sarotti - Die Geschichte des deutschen Animationsfilms 1920 bis 1960",1999
"6171","Campaign in Poland",1940
"6172","Knights of Virtue",1999
"6173","Robinson Columbus",1975
"6174","I quattro moschettieri",1936
"6175","Peludópolis",1931
"6176","Kitan do Amazonas",1968
"6177","Family",1999
"6178","Dibu: La película",1997
"6179","Dibu 2: La venganza de Nasty",1998
"6180","Dick Deadeye, or Duty Done",1975
"6181","Hansel and Gretel",1954
"6182","Beiderseits der Rollbahn",1953
"6183","Willy McBean and His Magic Machine",1965
"6184","Viale della canzone",1965
"6185","Tiki Tiki",1971
"6186","Revenge of the Humanoids",1983
"6187","Mighty Mouse in the Great Space Chase",1982
"6188","Black Jack 2: Pinoko ai shiteru",1996
"6189","Sinfonia Amazônica",1951
"6190","Lupin III: Burning Memory - Tokyo Crisis",1998
"6191","Umi no Triton",1979
"6192","Peccato",1997
"6193","Cyborg 009: Legend of the Super Galaxy",1980
"6194","Los cuatro secretos",1976
"6195","Le château des singes",1999
"6196","Als je begrijpt wat ik bedoel",1983
"6197","B.C. Rock",1980
"6198","Aladdin & The Magic Lamp",1970
"6199","Povestea porcului",1985
"6200","Joë petit boum-boum",1973
"6201","Yuki",1981
"6202","Pinocchio in Outer Space",1965
"6203","Wakusei robo Dangard A: Uchû taikai sen",1978
"6204","Tetsuwan Atom: Uchû no yûsha",1964
"6205","Meikyû monogatari",1987
"6206","Kumo no yôni, kaze no yôni",1990
"6207","The Light Fantastick",1974
"6208","Toki no tabibito",1986
"6209","Hi no tori: Hôô-hen",1986
"6210","Galaxy Express 999: Claire of Glass",1980
"6211","Theory of the C-1 Autopilot, Part 2: Control Panel",1943
"6212","Theory of the C-1 Autopilot, Part 1: Basic Principles",1943
"6213","Sayônara, ginga tetsudô Surî-Nain: Andromeda shûchakueki",1981
"6214","Rurouni Kenshin: The Movie",1997
"6215","Moon Madness",1983
"6216","Krvavá pani",1980
"6217","Hundhotellet",2000
"6218","Ginga tetsudô Three-Nine: Fumetsu no kûkan kidô",2000
"6219","Werner - Volles Rooäää!!!",1999
"6220","Tobias Totz und sein Löwe",1999
"6221","El planeta del terror",1972
"6222","Vida y milagros de Don Fausto",1924
"6223","Kirikou and the Sorceress",1998
"6224","Agigongryong Doolie",1996
"6225","Bugs Bunny Cartoon Revue",1953
"6226","4th of July Firecrackers",1943
"6227","Macskafogó",1986
"6228","Go to Hell!!",1997
"6229","The World of Topo Gigio",1961
"6230","Il giro del mondo degli innamorati di Peynet",1974
"6231","E=mc²",1998
"6232","Spiral",1998
"6233","Kisses and Frogs",1998
"6234","I Used to Live Near the Sea",1998
"6235","Es wird Regen geben",2000
"6236","Az ember tragédiája",2011
"6237","360 b'u",1998
"6238","Gatto Filippo - Licenza di incidere",1966
"6239","The Pied Piper",1986
"6240","Circleen: City Mouse",1998
"6241","Pasarea Phoenix",1968
"6242","Orasul",1967
"6243","Jubilej gospodina Ikla",1955
"6244","Haplea",1928
"6245","Hadashi no Gen 2",1986
"6246","La création du monde",1958
"6247","Agaton Sax och Byköpings gästabud",1976
"6248","Lupin III: Farewell to Nostradamus",1995
"6249","Rupan sansei: Dead or Alive",1996
"6250","Ginga tetsudô Three-Nine: Eternal Fantasy",1998
"6251","Ferd'nand på fisketur",1944
"6252","Ferd'nand på bjørnejagt",1945
"6253","Neon Genesis Evangelion: Death & Rebirth",1997
"6254","Neon Genesis Evangelion: The End of Evangelion",1997
"6255","A Fish Tale",2000
"6256","Felix Hits the North Pole",1920
"6257","Babes in Toyland",1997
"6258","Dot and Santa Claus",1981
"6259","Mr. Soogy",1996
"6260","Solan, Ludvig og Gurin med reverompa",1998
"6261","Jacek i Placek",1993
"6262","Beast Wars II: Lio Convoy's Close Call!",1998
"6263","Die letzte Rache",1982
"6264","...ere erera baleibu izik subua aruaren...",1970
"6265","Ôsama no shippo",1948
"6266","Mamo, czy kury potrafia mówic?",1997
"6267","Adam 2",1968
"6268","Space Adventure Cobra",1982
"6269","The Magic Pudding",2000
"6270","The Flying Windmill",1982
"6271","Slayers the Motion Picture",1995
"6272","Sureiyâzu return",1996
"6273","Sureiyâzu gurêto",1997
"6274","Kacor király",1978
"6275","Ôdîn - Kôshi hobune stâraito",1985
"6276","Yawara! Sore yuke koshinuke kizzu!",1992
"6277","Silent Möbius 2",1992
"6278","Robots of Mars",1999
"6279","Nadia: The Secret of Fuzzy",1991
"6280","Mobile Suit Gundam F91",1991
"6281","Mobile Suit Gundam III: Encounters in Space",1982
"6282","Kidô senshi Gandamu II: Ai senshihen",1981
"6283","Kidô Senshi Gundam",1981
"6284","Mobile Suit Gundam 0083: The Afterglow of Zeon",1992
"6285","Five Star Stories",1989
"6286","Kindan no mokushiroku Crystal Triangle",1987
"6287","Hola amigos",1996
"6288","Gall Force: Eternal Story",1986
"6289","Crusher Joe: The Movie",1983
"6290","Uncensored Cartoons",1982
"6291","Primer Festival de Mortadelo y Filemón, agencia de información",1969
"6292","Shadi Shadi",1982
"6293","The Return of the North Wind",1994
"6294","Naa",1971
"6295","Munni",1975
"6296","Mehmaan",1972
"6297","Kahani Har Zamane Ki",1971
"6298","Jivan Rahasya",1982
"6299","Flowers Everywhere",1973
"6300","The Fire",1972
"6301","Ek Do",1971
"6302","Der Aaye Durust Aaye",1981
"6303","The Climb",1970
"6304","Alì Babà",1996
"6305","Maria, Mirabella",1981
"6306","Transformações",1997
"6307","Éljen Szervác!",1986
"6308","Wales",1948
"6309","Tenchi the Movie 2: The Daughter of Darkness",1997
"6310","Priklyucheniya Buratino",1960
"6311","Misi Mókus kalandjai",1984
"6312","Harmagedon: Genma taisen",1983
"6313","Dollhouse",1996
"6314","Bâsu",1984
"6315","Big Game Fishing",1968
"6316","Ah, Amerika!",1984
"6317","Man: The Polluter",1973
"6318","Bad Baby",1997
"6319","Zipatatta",1973
"6320","Ways and Means",1970
"6321","Water for Firefighting",1948
"6322","Two Off the Cuff",1969
"6323","Dream Play",1925
"6324","In Time of Pestilence",1951
"6325","The Star of Bethlehem",1921
"6326","Spring and Winter",1951
"6327","Sissi",1932
"6328","Silhouetten",1936
"6329","Sandrone, La Polonia e Sgorghiguelo",1978
"6330","Ruddigore",1966
"6331","Rope Trick",1967
"6332","Robin Hood",1935
"6333","The Rise and Fall of Emily Sprod",1962
"6334","The Pythoness",1951
"6335","The Princess and the Pea",2002
"6336","Polygamous Polonius",1960
"6337","Pocket Cartoon",1941
"6338","Planet of Peace",1969
"6339","Parada",1970
"6340","One Man Band",1965
"6341","The Occupation of the Rhineland",1925
"6342","The Monster of Highgate Ponds",1961
"6343","Wilhelm Busch - Die Trickfilm-Parade: Max und Moritz und andere Streiche",1978
"6344","Daisy Town",1971
"6345","Little Roquefort",1950
"6346","The Key",1977
"6347","Kalif Storch",1935
"6348","Johnny the Giant Killer",1950
"6349","In the Void",1968
"6350","Handling Ships",1945
"6351","Goldwhiskers",1964
"6352","Flu-ing Squad",1951
"6353","Fascinatie",1969
"6354","The Duel",1967
"6355","Do Be Careful Boys",1964
"6356","Daughter",1937
"6357","Communism",1919
"6358","Coastal Navigation",1953
"6359","The Chinese Nightingale",1927
"6360","Cars of the Future",1969
"6361","The Big Top",1944
"6362","The Big Parade",1952
"6363","Beany and Cecil Meet Billy the Squid",1959
"6364","The Battle of Skagerrak",1922
"6365","L'asino e la pelle del leone",1948
"6366","Aquarius",1963
"6367","Animated Cards",1919
"6368","Alí califfo di Bagdad e dintorni",1948
"6369","West and Soda",1965
"6370","The SuperVips",1968
"6371","Sinbad: Beyond the Veil of Mists",2000
"6372","Ha'Ya'ar Ha-Kasum",1974
"6373","Wakusei robo Dangard A tai konchu robot Gundan",1977
"6374","Skazka o tsare Saltane",1984
"6375","Momotarô: Umi no shinpei",1945
"6376","Majikaru Tarurûto-kun: Moero! Yûjô no mahô taisen",1991
"6377","Mattie the Goose-Boy",1977
"6378","Fist of the North Star",1986
"6379","General Chaos: Uncensored Animation",1998
"6380","Dragon Ball: Curse of the Blood Rubies",1986
"6381","Doragon bôru: Saikyô e no michi",1996
"6382","Dragon Ball: Sleeping Princess in Devil's Castle",1987
"6383","Dragon Ball: Makafushigi Dai Bôken",1988
"6384","Dragon Ball Z: Lord Slug",1991
"6385","Dragon Ball Z: Wrath of the Dragon",1995
"6386","Dragon Ball Z: Broly - The Legendary Super Saiyan",1993
"6387","Dragon Ball Z: Super Android 13",1992
"6388","Dragon Ball Z: The World's Strongest",1990
"6389","Dragon Ball Z: Broly - Second Coming",1994
"6390","Dragon Ball Z: Bojack Unbound",1993
"6391","Dragon Ball Z: The Return of Cooler",1992
"6392","Dragon Ball Z: Fusion Reborn",1995
"6393","Dragon Ball Z: Super Senshi Gekiha!! Katsu No wa Ore da",1994
"6394","Dragon Ball Z: Tree of Might",1990
"6395","The Corsican Brothers",1989
"6396","American Flatulators",1995
"6397","Sorcerers",1998
"6398","Balatum",1938
"6399","Yamato yo towa ni",1980
"6400","Wooden Athletes",1912
"6401","Uchû senkan Yamato: Kanketsuhen",1983
"6402","Mala carodejnice",1984
"6403","Gulliver chez les Lilliputiens",1923
"6404","Os Trapalhões no Rabo do Cometa",1986
"6405","Tiny Heroes",1997
"6406","Hot Dogs: Wau - wir sind reich!",1999
"6407","Rusinoita",1987
"6408","Rosa e os Seus Amigos",1997
"6409","The Treasure of Swamp Castle",1985
"6410","Joe Finds Grace",2017
"6411","Cassiopéia",1996
"6412","Dominator",2003
"6413","Mr. H.C. Andersen",1950
"6414","Venus Senki",1989
"6415","Lacul zînelor",1963
"6416","Jokes My Folks Never Told Me",1978
"6417","Los valientes",1979
"6418","Milenci bez siat",1996
"6419","Cudnovate zgode segrta Hlapica",1997
"6420","Spike and Mike's Hilarious Sick and Twisted Festival of Animation",1997
"6421","Hatschipuh",1987
"6422","Der Wolf und die sieben jungen Geißlein",1957
"6423","The Little Fox",1981
"6424","Unu, doi, trei...",1975
"6425","Trei mere",1979
"6426","Ucenicul vrajitor",1985
"6427","O musca cu bani",1954
"6428","Ariciul rautacios",1955
"6429","Meitantei Conan: Tokei-jikake no matenrou",1997
"6430","Maria si Mirabella in Tranzistoria",1989
"6431","Footrot Flats: The Dog's Tale",1986
"6432","Marco Polo Jr.",1972
"6433","Die kleine Zauberflöte",1998
"6434","So Is This",1982
"6435","Az erdö kapitánya",1988
"6436","Vis-a-Vis",1982
"6437","Svinedrengen og prinsessen på ærten",1962
"6438","Perpetual Motion",1992
"6439","The Puppetoon Movie",1987
"6440","Fallen Angels",1998
"6441","Erased Off",1976
"6442","Black Tulip",1988
"6443","Benjamin Blümchen - Seine schönsten Abenteuer",1997
"6444","Trællenes oprør",1979
"6445","Trællenes børn",1980
"6446","Trællene",1978
"6447","Prins Piwi",1974
"6448","Mondo Plympton",1997
"6449","Song of the Plough",1933
"6450","Alice of Wonderland in Paris",1966
"6451","Spontaneous Human Combustion",1995
"6452","Kenya Boy",1984
"6453","A Chinese Ghost Story",1997
"6454","Kidô keisatsu patorebâ: The Movie 2",1993
"6455","The Magic Pearl",1997
"6456","Dreaming of Paradise",1987
"6457","Number 15",1966
"6458","Lucky and Zorba",1998
"6459","The Gnomes Great Adventure",1995
"6460","How the Toys Saved Christmas",1996
"6461","Return to Treasure Island",1989
"6462","Johnny Corncob",1973
"6463","Hófehér",1984
"6464","Lion of Oz",2000
"6465","H.C. Andersen og den skæve skygge",1998
"6466","Fragmentos de Sal",1998
"6467","Kleines Arschloch",1997
"6468","Katharina & Witt, Fiction & Reality",1997
"6469","Jungle Emperor Leo",1997
"6470","Jakten på himlens nyckel",1997
"6471","Heavy Metal 2000",2000
"6472","Hasse och dödens lammunge",1997
"6473","Die furchtlosen Vier",1997
"6474","Werner - Das muss kesseln!!!",1996
"6475","Tonecas",1996
"6476","Tenchi the Movie - Tenchi Muyo in Love",1996
"6477","Taxandria",1994
"6478","Jungledyret 2 - den store filmhelt",1996
"6479","Ginjas",1996
"6480","Diva",1996
"6481","O Cravo da Liberdade",1996
"6482","Aurinko on keltainen",1996
"6483","The Astonishing Tribe",1996
"6484","Catnapped! The Movie",1995
"6485","Street Fighter II: The Animated Movie",1994
"6486","Storybook",1996
"6487","Super Atragon",1995
"6488","Aaron's Magic Village",1995
"6489","Whisper of the Heart",1995
"6490","Memories",1995
"6491","Illumination",1995
"6492","Eliksir",1996
"6493","Anne no nikki",1995
"6494","The Seventh Brother",1991
"6495","Sailor Moon SuperS: The Movie: Black Dream Hole",1995
"6496","Aberne og det hemmelige våben",1995
"6497","Vive a Liberdade!",1994
"6498","Ten",1981
"6499","Pumuckl und der blaue Klabauter",1994
"6500","Pom Poko",1994
"6501","Garou Densetsu",1994
"6502","Felidae",1994
"6503","Faust",1994
"6504","Darkside Blues",1994
"6505","Ranma ½: One Grew Over the Kuno's Nest",1994
"6506","Sailor Moon S: The Movie - Hearts in Ice",1994
"6507","O Banquete da Rainha",1994
"6508","Ai City",1986
"6509","Ninja Scroll",1993
"6510","Legend of the Galactic Heroes: Overture to a New War",1993
"6511","Unkai no meikyû zegai",1993
"6512","Jungledyret",1993
"6513","Black Jack: The Movie",1996
"6514","Sailor Moon R: The Movie: The Promise of the Rose",1993
"6515","The Tune",1992
"6516","Sleeping Beauty",1992
"6517","November Days",1991
"6518","Porco Rosso",1992
"6519","Das kleine Gespenst",1992
"6520","Der kleene Punker",1992
"6521","Ranma ½: The Movie 2, Nihao My Concubine",1992
"6522","Blinky Bill: The Mischievous Koala",1992
"6523","The Magic Voyage",1992
"6524","Volere volare",1991
"6525","Urusei Yatsura 6: Always My Darling",1991
"6526","Sol Bianca 2",1991
"6527","Silent Möbius",1991
"6528","Rover Dangerfield",1991
"6529","Roujin Z",1991
"6530","Una novia para siete hermanos",1991
"6531","The Magic Riddle",1991
"6532","Kalle Stropp och Grodan Boll på svindlande äventyr",1991
"6533","Fuglekrigen i Kanøfleskoven",1990
"6534","Ranma ½: The Movie, Big Trouble in Nekonron, China",1991
"6535","Beertje Sebastiaan: De geheime Opdracht",1991
"6536","Würfel",1990
"6537","Werner - Beinhart!",1990
"6538","Pingu på nya äventyr",1994
"6539","Peterchens Mondfahrt",1990
"6540","Patlabor: The Movie",1989
"6541","Niezwykle przygody pluszowych misiów",1990
"6542","Motýlí cas",1991
"6543","Kaczorek Felus",1990
"6544","Haven",1990
"6545","Evil Toons",1992
"6546","Despertaferro",1990
"6547","Colargol zdobywca kosmosu",1979
"6548","City Hunter: Bay City Wars",1990
"6549","Wicked City",1987
"6550","Willy the Sparrow",1989
"6551","Sárkány és papucs",1990
"6552","Resan till Melonia",1989
"6553","Peraustrínia 2004",1990
"6554","Marquis",1989
"6555","Kiki's Delivery Service",1989
"6556","Garaga",1989
"6557","City Hunter: Ai to shukumei no Magnum",1989
"6558","The BFG",1987
"6559","Astérix et le coup du menhir",1989
"6560","Los 4 músicos de Bremen",1989
"6561","Urusei Yatsura 5: Kanketsuhen",1988
"6562","La table tournante",1988
"6563","Neco z Alenky",1988
"6564","Ginga eiyû densetsu: Waga seifuku wa hoshi no taikai",1988
"6565","Kimagure Orange Road: I Want to Return to That Day",1988
