"","titles","years"
"6980","Osvobozhdenie: Napravlenie glavnogo udara",1971
"6981","Kak vas teper nazyvat?",1965
"6982","Feu!",1927
"6983","Après Mein Kampf mes crimes",1940
"6984","Suicide Attack",1951
"6985","Su tutte le vette è pace",1999
"6986","Victory in the West",1941
"6987","The Private Right",1966
"6988","Emperor Meiji and the Great Russo-Japanese War",1957
"6989","Zingsniai nakti",1962
"6990","Desert War",1962
"6991","Poliorkia",1962
"6992","Ouranos",1962
"6993","To olokaftoma",1971
"6994","Olga",2004
"6995","The Little Shepherd of Kingdom Come",1920
"6996","To bloko",1965
"6997","Blokpost",1999
"6998","The Great Battle of the Volga",1963
"6999","Norden i flammer",1965
"7000","Mr. Walkie Talkie",1952
"7001","Lights Out in Europe",1940
"7002","Crisis",1939
"7003","Xue jian leng ying bao",1980
"7004","Zvezda",1953
"7005","Samyy medlennyy poezd",1963
"7006","The Savior",1971
"7007","Prigionieri della guerra",1995
"7008","Porca vacca",1982
"7009","Resistance",1945
"7010","Mei hua",1976
"7011","Diogmos",1964
"7012","Sos Laribiancos - I dimenticati",2000
"7013","Zhongguo hai de nu chao",1933
"7014","Wo Du hin gehst...",1957
"7015","Soldats sans uniforme",1944
"7016","Potraga za zmajem",1961
"7017","Taiheiyô Sensô to Himeyuri Butai",1962
"7018","Mohajer",1990
"7019","Im Kampf gegen den Weltfeind: Deutsche Freiwillige in Spanien",1939
"7020","Hylätyt talot, autiot pihat",2000
"7021","Les deux mondes",1930
"7022","Beiderseits der Rollbahn",1953
"7023","Women and War",1961
"7024","Aquellos años",1973
"7025","Night of the Pencils",1986
"7026","Nadlide",1946
"7027","Guang dao nian ba",1974
"7028","Bian fang xue lei",1937
"7029","Beryom vsyo na sebya",1980
"7030","Sha chang lei",1925
"7031","Mulan cong jun",1939
"7032","Jia",1941
"7033","Guo hun",1948
"7034","Operation Nam",1986
"7035","Bagrationi",1985
"7036","Babatou, les trois conseils",1976
"7037","Deserter's Gold",1998
"7038","Defense of Sevastopol",1911
"7039","Love and the Law",1919
"7040","Andranik",1929
"7041","The Hundred Years War",1997
"7042","The Highest Trump",1919
"7043","Velikaya otechestvennaya",1965
"7044","Secrets of the Nazi Criminals",1962
"7045","Povest o 'Neistovom'",1947
"7046","Pátria e Bandeira",1918
"7047","Mich dürstet",1956
"7048","Ljubezen",1984
"7049","Vracanje",1997
"7050","Passeurs d'hommes",1937
"7051","L'enclos",1961
"7052","Assault Platoon",1990
"7053","Ying xiong er nü",1964
"7054","Dzentzaghikner yev Edelveysner",1982
"7055","Po tonkomu ldu",1966
"7056","Po dannym ugolovnogo rozyska",1980
"7057","Pamyat serdtsa",1958
"7058","Heitai yakuza",1965
"7059","Les bidasses en folie",1971
"7060","Zimnee utro",1967
"7061","Ushchelye Alamasov",1937
"7062","The 14 Amazons",1972
"7063","Prvi splitski odred",1972
"7064","Nous n'irons plus au bois",1970
"7065","Mrs. Slacker",1918
"7066","Piloti",1988
"7067","Me und Gott",1918
"7068","Kaigun tokubetsu nenshô-hei",1972
"7069","José Rizal",1998
"7070","Izgubljeni zavicaj",1980
"7071","Charlie Bravo",1980
"7072","Balweg, the Rebel Priest",1986
"7073","Attack! Battle of New Britain",1944
"7074","Aa koe naki tomo",1972
"7075","Huang jin dao tian",1992
"7076","Shao Lin shi san gun seng",1980
"7077","Know Your Enemy - Japan",1945
"7078","Les enfants du diable",1992
"7079","Devetnaest djevojaka i jedan mornar",1971
"7080","Presuda",1977
"7081","Opatica i komesar",1968
"7082","Jian qiao ying lie zhuan",1977
"7083","Hearts of Love",1918
"7084","The Grey Parasol",1918
"7085","The Battle of China",1944
"7086","I avgi tou thriamvou",1960
"7087","15 Amore",1998
"7088","Zangezur",1938
"7089","Zakonnyy brak",1985
"7090","War Comes to America",1945
"7091","Viimeinen kesä",1992
"7092","Vatan ve Namik Kemal",1969
"7093","Universal Soldier",1972
"7094","Son akin",1982
"7095","Selahattin Eyyubi",1970
"7096","Osmanli kartali",1969
"7097","Önce vatan",1974
"7098","Nasi se putovi razilaze",1957
"7099","The Lost Platoon",1990
"7100","Lan yu hei (Shang)",1966
"7101","Jinnah",1998
"7102","Gekimetsu no uta",1945
"7103","For the Freedom of the World",1917
"7104","Dve noci u jednom danu",1963
"7105","Cry Havoc",1999
"7106","Nu bing ri ji",1975
"7107","The Battle of Britain",1943
"7108","Battal Gazi Destani",1971
"7109","Shi man qing nian shi wan jun",1967
"7110","American Passport",1999
"7111","An Alien Enemy",1918
"7112","Desertion at Dawn",1950
"7113","Sweetheart of the Doomed",1917
"7114","The Spirit of '76",1917
"7115","Republikata vo plamen",1969
"7116","La hora de los valientes",1998
"7117","Hell Squad",1958
"7118","Deca vojvode Smita",1967
"7119","Cenata na gradot",1970
"7120","Kiliç Aslan",1975
"7121","Vultur 101",1957
"7122","Vojnik",1966
"7123","Tudja zemlja",1957
"7124","So",1973
"7125","Praznik",1967
"7126","Over There",1917
"7127","Oseka",1969
"7128","Okovani soferi",1975
"7129","Mirko i Slavko",1973
"7130","Kotorski mornari",1980
"7131","In Our Own Hands",2000
"7132","The Dark Road",1917
"7133","Covek iz hrastove sume",1964
"7134","Balada o svirepom...",1971
"7135","Uloga moje porodice u svjetskoj revoluciji",1971
"7136","Stici pre svitanja",1978
"7137","Stepenice hrabrosti",1961
"7138","Siroko je lisce",1981
"7139","Sedm havranu",1967
"7140","Last Train to Berlin",1970
"7141","Pun mesec nad Beogradom",1993
"7142","Por Um Céu de Liberdade",1961
"7143","Odmazda",2001
"7144","Orkestar jedne mladosti",1985
"7145","Noci i jutra",1959
"7146","Nevidni bataljon",1967
"7147","Nebeski odred",1961
"7148","Kraljevski voz",1981
"7149","Izdajnik",1964
"7150","I to ce proci",1985
"7151","A Guerra dos Pelados",1970
"7152","Cudoviti prah",1975
"7153","Devojka sa Kosmaja",1972
"7154","Crveni cvet",1950
"7155","Alvorada da Glória",1931
"7156","Akcija",1960
"7157","Zvezde su oci ratnika",1972
"7158","Zle pare",1956
"7159","Zarki",1970
"7160","Vetar je stao pred zoru",1959
"7161","Tren",1978
"7162","A Texas Funeral",1999
"7163","Los cristeros",1947
"7164","Sretni umiru dvaput",1966
"7165","Solaja",1955
"7166","Sablazan",1982
"7167","Rafal u nebo",1958
"7168","Radopolje",1963
"7169","Pohod",1968
"7170","Pod sumnjom",1956
"7171","Partizanske price",1960
"7172","Osma vrata",1959
"7173","Morskoy batalion",1946
"7174","Macak pod sljemom",1962
"7175","Krvava bajka",1969
"7176","Kroz granje nebo",1958
"7177","Krepkiy oreshek",1968
"7178","Kota 905",1960
"7179","Koraci kroz magle",1967
"7180","Jazol",1985
"7181","Battlefield Constantinople",1970
"7182","Hajduk",1980
"7183","Glineni golub",1966
"7184","Frosina",1952
"7185","Escuadrón 201",1945
"7186","Dvostruki obruc",1963
"7187","Drugarcine",1979
"7188","Dim",1967
"7189","Delije",1968
"7190","Decak Mita",1951
"7191","Daleko je sunce",1953
"7192","Campo Mamula",1959
"7193","Bomba u 10 i 10",1967
"7194","Bila sam jaca",1953
"7195","Besmrtna mladost",1948
"7196","Berlin kaputt",1981
"7197","Bekstva",1968
"7198","Barba Zvane",1949
"7199","Am fost 16",1979
"7200","Troe vyshli iz lesa",1958
"7201","Operation Diamond",1948
"7202","Héroes de otra patria",1996
"7203","War in the Highlands",1998
"7204","Genghis Khan",1998
"7205","Soldato ignoto",1995
"7206","R.I.P., Rest in Pieces",1997
"7207","Français si vous saviez",1973
"7208","David Harding, Counterspy",1950
"7209","L'aiglonne",1922
"7210","Aakraman",1975
"7211","Zolotoy eshelon",1959
"7212","Suicide Warriors",1996
"7213","Poslednie zalpy",1961
"7214","Ozhidanie polkovnika Shalygina",1981
"7215","Meet the Navy",1946
"7216","Kreyser 'Varyag'",1947
"7217","Konets i nachalo",1963
"7218","La guérilléra",1982
"7219","Le film du poilu",1928
"7220","The Glass Agency",1998
"7221","Vivre au paradis",1998
"7222","Uzrok smrti ne pominjati",1968
"7223","Now It Can Be Told",1944
"7224","Pomni imya svoye",1974
"7225","The Missionary",1918
"7226","Goroda i gody",1974
"7227","Garter Colt",1968
"7228","I giardini del diavolo",1971
"7229","Zbabelec",1962
"7230","Zajtra bude neskoro",1973
"7231","Vernost",1965
"7232","Uloupená hranice",1947
"7233","Sokolovo",1975
"7234","Sirius",1975
"7235","Provereno nema mina",1965
"7236","Proti vsem",1957
"7237","Poslední výstrel",1950
"7238","Posledni zhelaniya",1983
"7239","Nemá barikáda",1949
"7240","Native Fields",1945
"7241","Mission of the War Chest",1918
"7242","Lelejska gora",1968
"7243","The Kingdom of Women",1967
"7244","Khronika pikiruyushchego bombardirovshchika",1968
"7245","Nikudan",1968
"7246","Golubye dorogi",1948
"7247","Eskadrilya No. 5",1939
"7248","Dvoboj za Juznu prugu",1978
"7249","Den, ktory neumrie",1974
"7250","Volca nok",1955
"7251","Trst",1951
"7252","Trevozhnyy mesyats Veresen",1977
"7253","Torgovka i poet",1979
"7254","Ta chvíle, ten okamzik",1981
"7255","Solange Leben in mir ist",1965
"7256","Si të vdiset",1972
"7257","Sekretnaya missiya",1950
"7258","Pod isto nebo",1964
"7259","Nezabyvaemoe",1967
"7260","Neporazení",1956
"7261","Lager Nis",1987
"7262","Klopka za generala",1971
"7263","Judenkreis, abo vichne koleso",1996
"7264","Ya vas dozhdus",1983
"7265","Gospodin Velikiy Novgorod",1985
"7266","Eskadron gusar letuchikh",1982
"7267","Epitafios gia ehthrous kai filous",1965
"7268","Ekzamen na bessmertie",1983
"7269","Devet kruhu pekla",1988
"7270","Atentát",1965
"7271","Arena",1967
"7272","Arachveulebrivi gamopena",1968
"7273","Vybor",1988
"7274","Veliki i mali",1956
"7275","U tvoego poroga",1963
"7276","Stalingrad",1990
"7277","Rose of the Yukon",1949
"7278","Forbidden Priests",1973
"7279","Pentru patrie",1977
"7280","Osadeni dushi",1975
"7281","Nasvidenje v naslednji vojni",1980
"7282","Krasnaya ploshchad",1970
"7283","Kapi, vode, ratnici",1962
"7284","L'ironie du sort",1974
"7285","Esli dorog tebe tvoy dom...",1967
"7286","Dvoe v stepi",1964
"7287","Divide and Conquer",1943
"7288","Cherez vse gody",1985
"7289","Cherez Gobi i Khingan",1981
"7290","Cetatea Neamtului",1914
"7291","Zarya nad Karpatami",1949
"7292","Shtigje Lufte",1974
"7293","Semya Kotsyubinskikh",1970
"7294","Sageata capitanului Ion",1973
"7295","Ryadovoy Aleksandr Matrosov",1948
"7296","Pobeda",1985
"7297","Ot Buga do Visly",1981
"7298","Obracun",1962
"7299","Gadhnjim mbi vdekjen",1967
"7300","Nevesinjska puska",1963
"7301","Mars na Drinu",1964
"7302","Makedonski del od pekolot",1971
"7303","Kapetan Lesi",1960
"7304","Ha egyszer húsz év múlva",1964
"7305","Eto mgnovenie",1968
"7306","Esalon doktora M.",1955
"7307","Dva goda nad propastyu",1966
"7308","Do pobedata i po nea",1966
"7309","Diverzanti",1967
"7310","Dediscina",1984
"7311","Datorie si sacrificiu",1926
"7312","Brat doktora Homera",1968
"7313","Zharkoye leto v Kabule",1983
"7314","Zbehovia a pútnici",1968
"7315","Yjet e netëve të gjata",1972
"7316","The Warrior Strain",1919
"7317","Wanted for Murder",1918
"7318","The Thundering 8th",2000
"7319","Theirs Is the Glory",1946
"7320","Sudbine",1978
"7321","Sedmaya pulya",1973
"7322","Razgrom Yaponii",1947
"7323","Právo na minulost",1989
"7324","Prishyol soldat s fronta",1972
"7325","The Power of Right",1919
"7326","Me vkhedav mzes",1965
"7327","Lettere di condannati a morte della resistenza",1953
"7328","Konjuh planinom",1966
"7329","Istrel",1972
"7330","I teti në bronz",1970
"7331","Hadashi no Gen 2",1986
"7332","Geheimarchiv an der Elbe",1963
"7333","The Heroine from Derna",1912
"7334","Gli eroi del doppio gioco",1962
"7335","Dobrovoljci",1986
"7336","Crveni udar",1974
"7337","Cas brez pravljic",1986
"7338","Bless 'Em All",1949
"7339","Blaze of Glory",1963
"7340","Zimovanje u Jakobsfeldu",1975
"7341","Zherebyonok",1960
"7342","W.I.A. Wounded in Action",1966
"7343","Rih al awras",1966
"7344","Ukanasknel saats",1929
"7345","V 26-go ne strelyat",1966
"7346","Tri cetrtine sonca",1959
"7347","Train to Pakistan",1998
"7348","Szalency",1928
"7349","Pirveli korneti Streshniovi",1928
"7350","Pan Tadeusz",1999
"7351","Osam kila srece",1980
"7352","Gimilis bichebi",1969
"7353","Nikoletina Bursac",1964
"7354","Malet me blerim mbuluar",1971
"7355","Lyubov i yarost",1978
"7356","Krushenie emirata",1955
"7357","Heading Home",1995
"7358","Gwiazdzista eskadra",1930
"7359","A Face of War",1968
"7360","El Alamein",1957
"7361","Jariskatsis mama",1965
"7362","Duri a morire",1979
"7363","Past",1950
"7364","Distant Journey",1950
"7365","Battle of Blood Island",1960
"7366","The Barefoot Battalion",1953
"7367","A Taste of Hell",1973
"7368","Put v 'Saturn'",1967
"7369","Otvetnyy khod",1981
"7370","Konets Saturna",1968
"7371","Dom, v kotorom ya zhivu",1957
"7372","Zoloto",1970
"7373","Pikkusisar",1999
"7374","Ob etom zabyvat nelzya",1954
"7375","Corbari",1970
"7376","Za tekh kto v more",1948
"7377","U nikh est Rodina",1950
"7378","Devyatsot nezabyvaemykh dney",1965
"7379","Continenti in fiamme",1957
"7380","Angely smerti",1993
"7381","No Rest for the Wicked",1998
"7382","Kad mrtvi zapjevaju",1998
"7383","Commander",1988
"7384","Der lachende Mann - Bekenntnisse eines Mörders",1966
"7385","Convoi de filles",1978
"7386","Bilyy ptakh z chornoyu vidznakoyu",1971
"7387","Rane",1998
"7388","Hwang Sa-jin",1973
"7389","Chinese Commandos",1975
"7390","Da zhui ji",1983
"7391","Au bout du monde",1934
"7392","Zero Hour",1998
"7393","Truyen co tich cho tuoi muoi bay",1988
"7394","Tokkan",1975
"7395","Tengu-tô",1969
"7396","Stars and Stripes",1990
"7397","Spyder",1988
"7398","Forgotten Heroes",1990
"7399","Huo shao shao lin si",1976
"7400","Guningtou da zhan",1980
"7401","Schicksal und Vermächtnis",1954
"7402","Quel giorno Dio non c'era (Il caso Defregger)",1969
"7403","Midnight Temptations 2",1999
"7404","Mei zhen",1994
"7405","Avoir 20 ans dans les Aurès",1972
"7406","Somewhere in France",1916
"7407","A Message to Garcia",1916
"7408","Tsuchi to heitai",1939
"7409","Tommy Atkins",1915
"7410","Tatakau heitai",1939
"7411","Ambush",1999
"7412","Puraido: Unmei no toki",1998
"7413","Epopeyas de la revolución",1964
"7414","1914",1915
"7415","The Trench",1999
"7416","Le 7eme jour de Saint-Malo",1960
"7417","Les réprouvés",1937
"7418","Les petites alliées",1936
"7419","Cyrano de Bergerac",1923
"7420","U-Boote westwärts!",1941
"7421","The Raider Emden",1928
"7422","Peacekeeper at War: A Personal View of the Gulf War",1994
"7423","Shock Patrol",1957
"7424","Kampfgeschwader Lützow",1941
"7425","Kadetten",1939
"7426","Incident in Shanghai",1938
"7427","Himmelhunde",1942
"7428","Ganito kami noon... Paano kayo ngayon?",1976
"7429","Evadarea",1975
"7430","And the Bombs Keep Falling",1974
"7431","På fremmed mark",2000
"7432","Karna",1928
"7433","The Impersonation",1916
"7434","The Hero of Submarine D-2",1916
"7435","The Gringo",1916
"7436","Defense or Tribute?",1916
"7437","Blood on the Balcony",1962
"7438","One Evening After the War",1998
"7439","Samarat Prithviraj Chauvan",1959
"7440","Parthal Pasi Theerum",1962
"7441","Areumdawoon sheejul",1998
"7442","Krishna Arjun Yudh",1934
"7443","I'll Remember April",2000
"7444","Carillons sans joie",1962
"7445","Yser",1925
"7446","Vesna na Odere",1968
"7447","Shell Shock",1964
"7448","My smerti smotreli v litso",1980
"7449","The Lie of Nina Petrovna",1937
"7450","Impaciencia del corazón",1960
"7451","Hindustan Ki Kasam",1973
"7452","Haqeeqat",1964
"7453","Le franciscain de Bourges",1968
"7454","Le facteur s'en va-t-en guerre",1966
"7455","Ecaterina Teodoroiu",1930
"7456","Bariera",1972
"7457","Venok sonetov",1977
"7458","V horách duní",1946
"7459","I'll Never Cry Again",1974
"7460","Ulan ksiecia Józefa",1937
"7461","Jeonghalbyeong",1953
"7462","The Stake and the Flame",1980
"7463","Porucik Alexander Rjepkin",1937
"7464","Orang chon",1957
"7465","Nakdongkaneun heureuneunga",1976
"7466","Nae kohyang",1949
"7467","Mussolini Speaks",1933
"7468","Mambí",1998
"7469","Khirbet Hiza'a",1978
"7470","Jeungeon",1974
"7471","Jan Rohác z Dube",1947
"7472","Gloire",1924
"7473","Gertrudis",1992
"7474","Forgotten Men",1933
"7475","Florian",1938
"7476","Faktas",1981
"7477","So nyun bbal jjin san",1951
"7478","Besatzung Dora",1943
"7479","Badi Maa",1945
"7480","Again to the Front",1952
"7481","Abenko gongsu gundan",1982
"7482","5 år - som vi så dem",1947
"7483","The Good War",2002
"7484","The Mad Parade",1931
"7485","A u nas byla tishina...",1978
"7486","SS Lager 5: L'inferno delle donne",1977
"7487","Mission of Danger",1960
"7488","Ha-Fuga",1950
"7489","Upkar",1967
"7490","Flashback",1969
"7491","La bataille",1933
"7492","¿Por qué morir en Madrid?",1966
"7493","Xehasmenoi iroes",1966
"7494","Shinmungo",1963
"7495","Me tin lampsi sta matia",1966
"7496","Little Dieter Needs to Fly",1997
"7497","Iroes",1966
"7498","Massacre in the Black Forest",1967
"7499","O gyrismos tou stratioti",1966
"7500","El escuadrón del pánico",1969
"7501","Epiheirisis 'Doureios Ippos'",1966
"7502","Ekdromi",1966
"7503","Dumanganga jal itgeola",1962
"7504","Jeonjaenggwa noin",1962
"7505","Long Shadows",1987
"7506","Demony wojny wg Goi",1998
"7507","Blokada: Luzhskiy rubezh, Pulkovskiy meredian",1974
"7508","Anahy de las Misiones",1997
"7509","Good Times, Wonderful Times",1966
"7510","Attack Squadron!",1963
"7511","Tabor",1954
"7512","Sotapolulla",1922
"7513","Sheshet Hayamim",1968
"7514","Pedon merkki",1981
"7515","Momotarô: Umi no shinpei",1945
"7516","La longue marche",1966
"7517","The Gown of Destiny",1917
"7518","Adriatic Sea of Fire",1968
"7519","Er ging an meiner Seite",1958
"7520","El Salvador: El pueblo vencerá",1982
"7521","La chatte sort ses griffes",1960
"7522","Pirate Submarine",1951
"7523","Vartioitu kylä 1944",1978
"7524","Destination Death",1961
"7525","Normandie - Niémen",1960
"7526","Kainuu 39",1979
"7527","La battaglia dell'ultimo panzer",1969
"7528","Urlaub auf Ehrenwort",1955
"7529","Tretya raketa",1963
"7530","Nazi Love Camp 27",1977
"7531","Stukas",1941
"7532","Shock Troop",1934
"7533","Militiaman Bruggler",1936
"7534","Seisaku's Wife",1965
"7535","Salvo D'Acquisto",1974
"7536","Obelisk",1977
"7537","Kruglyanskiy most",1989
"7538","It Happened One Night",1958
"7539","I floga tis eleftherias",1952
"7540","Dozhit do rassveta",1977
"7541","El capitán Malacara",1945
"7542","Akai tenshi",1966
"7543","Angelos me heiropedes",1952
"7544","Les évadés",1955
"7545","Ziua Z",1985
"7546","Välähdyksiä Suomen - Venäjän sodasta 1939-1940",1940
"7547","Ultima noapte de dragoste",1980
"7548","Pakkorajalta Syvärille",1941
"7549","The Negro Soldier",1944
"7550","Morir en España",1965
"7551","The Last Reunion",1980
"7552","Le grand cirque",1950
"7553","Europa: In the Shadow of the Reich",1998
"7554","Forty Days of Musa Dagh",1982
"7555","Taistelun tie",1940
"7556","Taistelujen tie",1960
"7557","Stuj, nebo se netrefím",1998
"7558","Sissit",1963
"7559","Proc neverit na zázraky",1978
"7560","Osvobození Prahy",1977
"7561","Muurmanin pakolaiset",1927
"7562","The Little Yank",1917
"7563","The Secret Spring",1923
